"","Top","p.value","FDR","summary.AUC","AUC.cap50_r16h","AUC.cap50_r4h","AUC.cap50_r8h","AUC.control"
"Hdac10",18421,1,1,0.489186730756016,0.489186730756016,0.4955056206166,0.502376731494517,0.480080400632529
"Mapk12",18422,1,1,0.48859578902275,0.48859578902275,0.499830000944729,0.522647815589819,0.474794256364166
"Mapk11",18423,1,1,0.491564964810736,0.491564964810736,0.495776616961386,0.505961124407838,0.481647692083442
"Plxnb2",18424,1,1,0.532039329673955,0.532039329673955,0.485989796924985,0.492772229220991,0.51623925585177
"Dennd6b",18425,1,1,0.494664404973314,0.494664404973314,0.49959909034586,0.498852304669403,0.49412120500379
"Ppp6r2",18426,1,1,0.482141342974866,0.482141342974866,0.491751835827992,0.490385733088816,0.483649698386238
"Gm26798",18427,1,1,0.49961798761534,0.49961798761534,0.498669210650073,0.499814495244855,0.499605412264884
"Sbf1",18428,1,1,0.487389432008748,0.487389432008748,0.494298141910848,0.502381193326557,0.475813638955034
"Adm2",18429,1,1,0.2842179174498,0.2842179174498,0.495688851099722,0.424199991179122,0.284893697353382
"Miox",18430,1,1,0.499601752289924,0.499601752289924,0.500388069688652,0.499719044743719,0.499601752289924
"Lmf2",18431,1,1,0.560416588805422,0.560416588805422,0.49895030672381,0.506127006446156,0.56716284788062
"Ncaph2",18432,1,1,0.560544381713397,0.560544381713397,0.491034911657384,0.505009586164378,0.544743273443413
"Sco2",18433,1,1,0.399148067373386,0.399148067373386,0.511620586327107,0.482795502697563,0.393839402844851
"Tymp",18434,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.500017753886653,0.499900438072481
"Odf3b",18435,1,1,0.5,0.5,0.5,0.5,0.5
"Syce3",18436,1,1,0.5,0.5,0.5,0.500117315814172,0.5
"AC137513.1",18437,1,1,0.499900438072481,0.499900438072481,0.500293622869336,0.499900438072481,0.499900438072481
"Cpt1b",18438,1,1,0.500106333344184,0.500106333344184,0.499601752289924,0.500305740616463,0.499734943552578
"Chkb",18439,1,1,0.476113455990413,0.476113455990413,0.494748897772475,0.483934694850868,0.47892859590418
"C730034F03Rik",18440,1,1,0.493048507857054,0.493048507857054,0.49698352152234,0.494756459658217,0.496108571406748
"Mapk8ip2",18441,1,1,0.499800876144962,0.499800876144962,0.500193982649344,0.499800876144962,0.500067258670269
"Arsa",18442,1,1,0.466018177938363,0.466018177938363,0.502649599951563,0.498197700180211,0.454106990509738
"C230037L18Rik",18443,1,1,0.495361639864314,0.495361639864314,0.499078158331389,0.497996730855377,0.49532825413678
"Shank3",18444,1,1,0.499007233962693,0.499007233962693,0.49932952936307,0.500213070000211,0.498938448132426
"Gm15609",18445,1,1,0.500100908173562,0.500100908173562,0.5,0.500117315814172,0.5
"Acr",18446,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481
"Rabl2",18447,1,1,0.518092080014435,0.518092080014435,0.498190008523441,0.505147809516121,0.527259042631176
"Alg10b",18448,1,1,0.539340102338811,0.539340102338811,0.491695282565362,0.49402376142813,0.550832013090192
"Cpne8",18449,1,1,0.496757295146562,0.496757295146562,0.500714105641599,0.500200478756914,0.504846788143888
"Kif21a",18450,1,1,0.438837711446025,0.438837711446025,0.492567251928996,0.519408151762466,0.429127184023753
"Abcd2",18451,1,1,0.500036931346676,0.500036931346676,0.50035628294482,0.499674286261052,0.499209259757865
"Slc2a13",18452,1,1,0.491039768108114,0.491039768108114,0.501028867478507,0.499821363195744,0.488276012821158
"4933438A12Rik",18453,1,1,0.5,0.5,0.5,0.5,0.5
"Lrrk2",18454,1,1,0.518270929805928,0.518270929805928,0.495055464997262,0.505838902914459,0.50006267044079
"Smgc",18455,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481,0.499900438072481
"Cntn1",18456,1,1,0.499701314217443,0.499701314217443,0.499832349718904,0.499818630031615,0.501432721067261
"Gm26760",18457,1,1,0.500424208156161,0.500424208156161,0.500111044823484,0.49981470548825,0.49920634238652
"Pdzrn4",18458,1,1,0.500993348740818,0.500993348740818,0.498183953905568,0.50123945489214,0.49425991275044
"AC101921.1",18459,1,1,0.499803568637048,0.499803568637048,0.499732813888876,0.499719068104096,0.499601752289924
"Gxylt1",18460,1,1,0.539527471657502,0.539527471657502,0.505236618120114,0.515301280653253,0.563639830245057
"Yaf2",18461,1,1,0.535511278125993,0.535511278125993,0.493265829563551,0.508865076254812,0.534290782782714
"Zcrb1",18462,1,1,0.59856263118364,0.59856263118364,0.486827213210759,0.538795863194903,0.591915788962237
"Pphln1",18463,1,1,0.556033151409278,0.556033151409278,0.498674247465803,0.52243315708396,0.581746309843508
"Prickle1",18464,1,1,0.501970261223975,0.501970261223975,0.499094260483232,0.502737158753946,0.504477395888564
"AC109617.1",18465,1,1,0.499800876144962,0.499800876144962,0.499800876144962,0.499918191959134,0.499800876144962
"AC109617.2",18466,1,1,0.499903130564567,0.499903130564567,0.499832375816395,0.499935945845787,0.499701314217443
"Adamts20",18467,1,1,0.503850565081753,0.503850565081753,0.500902555622887,0.499743713302016,0.509060321055125
"Pus7l",18468,1,1,0.539330939828428,0.539330939828428,0.481804229150584,0.508887432135768,0.558410442110123
"Irak4",18469,1,1,0.487866083480918,0.487866083480918,0.486049116521643,0.506892339123156,0.478058556204591
"Twf1",18470,1,1,0.513614626420742,0.513614626420742,0.477834252747935,0.516943328285623,0.491730684402587
"Tmem117",18471,1,1,0.490103845802988,0.490103845802988,0.496470340462646,0.499807487131703,0.483855213936675
"Nell2",18472,1,1,0.500059053986878,0.500059053986878,0.499388848959728,0.501117910849699,0.497050537570757
"Dbx2",18473,1,1,0.499901784318524,0.499901784318524,0.500194060941817,0.500035507773306,0.499934067407615
"Gm49169",18474,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.50001777724703,0.499900438072481
"A130051J06Rik",18475,1,1,0.500006711136991,0.500006711136991,0.497863528913149,0.500039385595917,0.502220172636245
"Ano6",18476,1,1,0.460497524313806,0.460497524313806,0.521516285095253,0.465735279084557,0.507683427866773
"Gm49173",18477,1,1,0.500100908173562,0.500100908173562,0.5,0.500234631628343,0.5
"Gm17546",18478,1,1,0.500002692492086,0.500002692492086,0.500062999342865,0.500035531133683,0.499934040886058
"2610037D02Rik",18479,1,1,0.477049579227785,0.477049579227785,0.466103848179413,0.471687059341525,0.493130227001195
"Arid2",18480,1,1,0.505558348513764,0.505558348513764,0.504760338912455,0.501337755359291,0.52941529831342
"Scaf11",18481,1,1,0.601587103525517,0.601587103525517,0.515573494970753,0.541923397211818,0.538112088377468
"Slc38a1",18482,1,1,0.49171500091826,0.49171500091826,0.491051326979116,0.483422565302066,0.510977007506874
"Slc38a4",18484,1,1,0.504366639460441,0.504366639460441,0.500237878628921,0.500237832000016,0.53145218046456
"AC158554.1",18485,1,1,0.50368654408996,0.50368654408996,0.500805055397144,0.499855025499253,0.504748684902041
"Amigo2",18486,1,1,0.498276001335798,0.498276001335798,0.493465579758369,0.499062921830011,0.494911282206984
"Pced1b",18487,1,1,0.498848718514419,0.498848718514419,0.498995220505529,0.5002948546807,0.498114927245002
"Rpap3",18488,1,1,0.577645604546856,0.577645604546856,0.48145285253404,0.521236241438655,0.567466784931597
"Endou",18489,1,1,0.499900438072481,0.499900438072481,0.499900438072481,0.500017730526276,0.500166767554672
"Rapgef3",18490,1,1,0.497560240491786,0.497560240491786,0.497003851467697,0.502172398275369,0.495863273519795
"Rapgef3os2",18491,1,1,0.499901784318524,0.499901784318524,0.499800876144962,0.499800876144962,0.499934067407615
"Hdac7",18493,1,1,0.507480446278554,0.507480446278554,0.499255203709184,0.509383536465829,0.502021340518342
"Vdr",18494,1,1,0.499059215134538,0.499059215134538,0.497644414380135,0.497836221703809,0.499548894825474
"Tmem106c",18495,1,1,0.50845886575355,0.50845886575355,0.499350485648207,0.508510909576465,0.473008533364226
"Col2a1",18496,1,1,0.50020579480558,0.50020579480558,0.499963463512837,0.499935899125032,0.506094945691276
"Senp1",18497,1,1,0.576884854973133,0.576884854973133,0.495045808925655,0.507304182572748,0.565803193704758
"Pfkm",18498,1,1,0.515618885380612,0.515618885380612,0.489713517404156,0.493157441840603,0.503276924101879
"Gm26513",18499,1,1,0.49921443529399,0.49921443529399,0.499324440352358,0.500166606210011,0.499738842221556
"Asb8",18500,1,1,0.516512812846483,0.516512812846483,0.482440851341907,0.506739352013038,0.505346825592327
"Ccdc184",18501,1,1,0.501362722487252,0.501362722487252,0.499068293479855,0.49913304968229,0.509379481480208
"Olfr286",18502,1,1,0.50050729363957,0.50050729363957,0.500587245738671,0.500270186122403,0.500067285191826
"Zfp641",18503,1,1,0.499518727086189,0.499518727086189,0.499749620672971,0.500301512388195,0.498973297459214
"Olfr285",18504,1,1,0.500201816347124,0.500201816347124,0.5,0.5,0.5
"OR5BS1P",18505,1,1,0.5,0.5,0.5,0.5,0.500133191262653
"Olfr279",18506,1,1,0.500312530014254,0.500312530014254,0.500089801465948,0.500828872902916,0.500368941388843
"Kansl2",18507,1,1,0.450846708388238,0.450846708388238,0.457088052412113,0.460574434477973,0.468906550124577
"Ccnt1",18508,1,1,0.511348592931766,0.511348592931766,0.488296554139506,0.494569132793653,0.511753452629422
"9330020H09Rik",18509,1,1,0.497722854957863,0.497722854957863,0.490752301929179,0.491311364673989,0.502189115892205
"4930415O20Rik",18510,1,1,0.499823521209001,0.499823521209001,0.499680618907214,0.50010178116335,0.49957292335673
"Adcy6",18511,1,1,0.507061723572688,0.507061723572688,0.488775077731376,0.499684775070403,0.501967156976008
"Cacnb3",18512,1,1,0.490723259635404,0.490723259635404,0.498080425159443,0.492426635801067,0.486855412105754
"Ddx23",18513,1,1,0.591470064511307,0.591470064511307,0.486631116664657,0.531271976274827,0.566211333955847
"Rnd1",18514,1,1,0.438889612244972,0.438889612244972,0.467578173728909,0.472598884943788,0.418282837348379
"AC156543.1",18515,1,1,0.499900438072481,0.499900438072481,0.500031499671433,0.499900438072481,0.499900438072481
"Ccdc65",18516,1,1,0.501035906190361,0.501035906190361,0.500498957927191,0.49976831177918,0.498807855982425
"Fkbp11",18517,1,1,0.494748374558602,0.494748374558602,0.519173147978514,0.578560294348228,0.440902304765797
"Arf3",18518,1,1,0.533608851628013,0.533608851628013,0.479887525034018,0.510994117670144,0.505768253143812
"Wnt10b",18519,1,1,0.500933330279163,0.500933330279163,0.498863062811963,0.4994981022964,0.504735026299837
"Ddn",18520,1,1,0.500002692492086,0.500002692492086,0.499931937743914,0.499918191959134,0.499800876144962
"B130046B21Rik",18521,1,1,0.500215540019474,0.500215540019474,0.499659793109532,0.499239012353154,0.500869270574417
"Prkag1",18522,1,1,0.58767117920303,0.58767117920303,0.506594835932904,0.513183498939719,0.5659038695377
"Kmt2d",18523,1,1,0.506338447862704,0.506338447862704,0.491489477752672,0.497065375977795,0.529772596738443
"AC161165.6",18524,1,1,0.50360052499577,0.50360052499577,0.499171091496237,0.500772177267512,0.506575701967284
"Rhebl1",18525,1,1,0.513014602549991,0.513014602549991,0.521058378521139,0.50919153752583,0.506774587128303
"Dhh",18526,1,1,0.500721607972349,0.500721607972349,0.500379170444278,0.500213233522851,0.506797926099058
"AC161165.2",18527,1,1,0.500103600665648,0.500103600665648,0.499931937743914,0.499918191959134,0.500067338234942
"Lmbr1l",18528,1,1,0.501878234255652,0.501878234255652,0.507116707457045,0.496583100991022,0.499357568308394
"AC161165.3",18530,1,1,0.501632092255227,0.501632092255227,0.498967818140157,0.500348116340659,0.50283465060606
"Prph",18533,1,1,0.499646419528042,0.499646419528042,0.500609559093331,0.502046369040511,0.505474553414099
"Troap",18534,1,1,0.598932406794564,0.598932406794564,0.494854644805321,0.51274079643188,0.574694121571001
"C1ql4",18535,1,1,0.5,0.5,0.500131061598951,0.5,0.500133191262653
"Dnajc22",18536,1,1,0.500712746860333,0.500712746860333,0.500026358465739,0.500323190818213,0.500301205330536
"Spats2",18537,1,1,0.524698692051643,0.524698692051643,0.481631750833684,0.507226556039396,0.50985175085776
"Kcnh3",18538,1,1,0.499706659015167,0.499706659015167,0.499827234610701,0.500006867950889,0.499569449032674
"Mcrs1",18539,1,1,0.541452121261806,0.541452121261806,0.529590666075819,0.516691293176284,0.518794554890819
"Fam186b",18540,1,1,0.499800876144962,0.499800876144962,0.499800876144962,0.500270116041272,0.499800876144962
"Prpf40b",18541,1,1,0.457892799432246,0.457892799432246,0.487639288832936,0.492562125988681,0.436455329103888
"Fmnl3",18542,1,1,0.573777096215602,0.573777096215602,0.514702647799225,0.501382887607993,0.57530308305682
"Nckap5l",18544,1,1,0.504982818283709,0.504982818283709,0.495046017705582,0.504661656706736,0.494990581664438
"Nckap5los",18545,1,1,0.49960995032553,0.49960995032553,0.500184013407847,0.500412240576003,0.499270948901021
"Bcdin3d",18546,1,1,0.502199243610656,0.502199243610656,0.506449890468831,0.498170975908723,0.513886104125333
"Faim2",18547,1,1,0.499605791028054,0.499605791028054,0.499434128106319,0.499420429042294,0.499569687726693
"Aqp2",18548,1,1,0.49971075803297,0.49971075803297,0.499528574925635,0.499590842993784,0.500203340782708
"Aqp5",18549,1,1,0.51275688685224,0.51275688685224,0.486626680091216,0.49860311952608,0.531614731091562
"Asic1",18551,1,1,0.498418864162167,0.498418864162167,0.4982971387233,0.49868422675563,0.498043531211736
"Smarcd1",18552,1,1,0.533625187419552,0.533625187419552,0.502825288259835,0.500692845426627,0.483521519697985
"Gm17349",18553,1,1,0.500002692492086,0.500002692492086,0.500325122540768,0.500152823587477,0.500067258670269
"AC134548.2",18554,1,1,0.501940844743271,0.501940844743271,0.500698160074701,0.501375155323148,0.501537162961393
"Gm16537",18555,1,1,0.499312811721262,0.499312811721262,0.49939268529088,0.499662138864921,0.499538790111999
"Gpd1",18556,1,1,0.500132454536066,0.500132454536066,0.500100501437189,0.500424691657038,0.503737073127573
"Cox14",18557,1,1,0.368636867610968,0.368636867610968,0.478731588872656,0.491967324065057,0.377039136483543
"Cers5",18558,1,1,0.507874514597929,0.507874514597929,0.494434840567819,0.504743277864585,0.534271846390533
"Gm17058",18559,1,1,0.50010902583627,0.50010902583627,0.499664699437808,0.50022374569258,0.501000764457378
"Lima1",18560,1,1,0.555898526804964,0.555898526804964,0.50576650157394,0.527039940264712,0.552068845932452
"Gm17057",18561,1,1,0.500403632694248,0.500403632694248,0.500131061598951,0.500351947442515,0.500532765050613
"Fam186a",18562,1,1,0.499903130564567,0.499903130564567,0.499963437415346,0.50017057747413,0.499834505480096
"Gm21917",18563,1,1,0.50020450883921,0.50020450883921,0.500194060941817,0.500270232843158,0.50073326802665
"2310068J16Rik",18565,1,1,0.502211158892799,0.502211158892799,0.502571777233906,0.502835342419212,0.515895218205585
"Dip2b",18566,1,1,0.48428279847179,0.48428279847179,0.507097238728885,0.4984779312648,0.49341933850143
"AC133868.2",18567,1,1,0.505483340506614,0.505483340506614,0.499901247094697,0.498468143266764,0.502075073194195
"Atf1",18568,1,1,0.516001560841681,0.516001560841681,0.501711525643656,0.477529583114447,0.528381806253868
"Tmprss12",18569,1,1,0.5,0.5,0.5,0.500117315814172,0.500133191262653
"Mettl7a1",18570,1,1,0.491423990747472,0.491423990747472,0.495832909249107,0.502404553703732,0.490451019244679
"Mettl7a3",18571,1,1,0.501032329596395,0.501032329596395,0.498732001213011,0.499262933379381,0.499539559237172
"Methig1",18572,1,1,0.5,0.5,0.5,0.5,0.5
"Mettl7a2",18573,1,1,0.5,0.5,0.5,0.500117315814172,0.5
"Slc11a2",18574,1,1,0.493985896967571,0.493985896967571,0.496529190304469,0.51818437168341,0.484978083645598
"Gm5475",18575,1,1,0.499601812569598,0.499601812569598,0.499601752289924,0.499719044743719,0.49973491703102
"Letmd1",18576,1,1,0.453742182228668,0.453742182228668,0.494705106182861,0.507643515411588,0.469600857982999
"Csrnp2",18577,1,1,0.510407747786631,0.510407747786631,0.495222149671198,0.50259739361731,0.518538224035872
"Tfcp2",18578,1,1,0.483543950512799,0.483543950512799,0.493263950544211,0.498369936241121,0.48900593913154
"Pou6f1",18579,1,1,0.492497330615122,0.492497330615122,0.497230977930396,0.498647621044598,0.488109696132966
"Gm27209",18580,1,1,0.500201816347124,0.500201816347124,0.5,0.500117315814172,0.5
"AC123724.1",18581,1,1,0.498020234680825,0.498020234680825,0.500489928195364,0.501201237315082,0.498012182730562
"Dazap2",18582,1,1,0.495276203473636,0.495276203473636,0.488834240743089,0.509152385533685,0.467152997774099
"Smagp",18583,1,1,0.498821492195189,0.498821492195189,0.500233285470535,0.501011621133554,0.498810269444174
"Cela1",18584,1,1,0.503745015373326,0.503745015373326,0.504002180706334,0.504250537428837,0.507808795269912
"Galnt6",18585,1,1,0.501009081735621,0.501009081735621,0.500262123197903,0.500234631628343,0.500266382525306
"Slc4a8",18586,1,1,0.501347813314655,0.501347813314655,0.500163631267508,0.499874741657589,0.506342047044151
"Scn8a",18587,1,1,0.499675795822297,0.499675795822297,0.499270679521247,0.501539075089783,0.495889742034356
"Gm47841",18588,1,1,0.5,0.5,0.500131061598951,0.5,0.5
"Fignl2",18589,1,1,0.500016195138967,0.500016195138967,0.499722609769961,0.500564526874806,0.50080347058982
"Acvrl1",18590,1,1,0.501447556081194,0.501447556081194,0.500879198368594,0.501550778638748,0.514667376171378
"Gm16031",18591,1,1,0.5,0.5,0.500131061598951,0.5,0.5
"Acvr1b",18592,1,1,0.495282573025811,0.495282573025811,0.50208618122202,0.501692225722541,0.492419900121936
"A330009N23Rik",18593,1,1,0.494541534905347,0.494541534905347,0.497109937767923,0.502185923933753,0.494096248218017
"Grasp",18594,1,1,0.502420369546548,0.502420369546548,0.533894064021321,0.515651242463709,0.474923045048245
"Nr4a1",18595,1,1,0.484672928519158,0.484672928519158,0.51753735725325,0.506266701501661,0.491611363914599
"Atg101",18596,1,1,0.539549353179009,0.539549353179009,0.531288125171917,0.528935447989428,0.522736268357427
