"","Top","p.value","FDR","summary.logFC","logFC.cap50","logFC.cap50_r16h","logFC.cap50_r4h","logFC.cap50_r8h"
"Hyal1",1042,1,1,-0.00924394398136621,-0.00924394398136621,0.0184194204672009,0.00447870614276788,-0.00725806101728872
"Hyal3",1043,1,1,-0.000877673267882186,-0.000877673267882186,-0.00339809791651745,0.00221682852775921,0.000673029873409427
"Gmppb",1044,1,1,0.0700181862122755,0.0700181862122755,0.09122536169313,0.068047078082393,-0.0918005250077609
"Amt",1045,1,1,-0.00542148901740195,-0.00542148901740195,-0.00015349497468171,-0.00373512532479749,0.0013910725348403
"Gpx1",1046,1,1,-0.0129818751722639,-0.0129818751722639,-0.217397873375061,0.0403044848233121,0.0960705409691456
"Uqcrc1",1048,1,1,0.0810865106657652,0.0810865106657652,0.063518074562968,0.0673622535502498,0.136459882034735
"Pfkfb4",1049,1,1,-0.00322684159933623,-0.00322684159933623,0.0140677777104017,0.0061905232227231,-0.00804221938769228
"Nme6",1050,1,1,-0.0186886814761734,-0.0186886814761734,-0.01411466642975,-0.0230893467779133,-0.0386965992272612
"Setd2",1051,1,1,0.0778525842780867,0.0778525842780867,0.0669991427856017,0.120994884433283,0.140240240805185
"Glb1",1052,1,1,-0.339851445472326,-0.339851445472326,-0.200451502546715,-0.346833459297729,-0.359951602459753
"Gpd1l",1053,1,1,0.040530864398677,0.040530864398677,0.00119974056281603,0.0473503649920226,0.0251151978758291
"Stt3b",1054,1,1,0.0553455099515825,0.0553455099515825,-0.0167997905264146,0.0532113527603861,0.03198263464705
"Gadl1",1055,1,1,-0.000332045765943591,-0.000332045765943591,-0.00165409587727224,-5.52152326316275e-05,-0.00186044145227425
"Plcd1",1056,1,1,-0.0677633485764594,-0.0677633485764594,-0.0146465058191892,-0.0621103262126683,-0.0802465443262128
"Acaa1b",1057,1,1,0.00135872524938081,0.00135872524938081,0.00106658225561609,0.000612712657862689,0.0015038938129036
"Acaa1a",1058,1,1,-0.257581032304709,-0.257581032304709,-0.010101093020785,-0.249544990119723,-0.174028022229
"Xylb",1059,1,1,0.00128047205728534,0.00128047205728534,-0.012513725934065,-0.00155570433443255,-0.0159009224788204
"Entpd3",1060,1,1,0.000551297709291926,0.000551297709291926,0.000366913830090373,0.000551297709291926,0.000551297709291926
"Pomgnt2",1061,1,1,-0.0182831763531926,-0.0182831763531926,-0.0237665418612381,-0.0154685169073718,-0.0657853037269686
"Sacm1l",1062,1,1,0.0938950548820965,0.0938950548820965,-0.000514301164324049,0.0494653068274334,0.0268147088954743
"Pla2g3",1063,1,1,-0.000525385773351535,-0.000525385773351535,0.00113914459400943,-0.00270999056257172,-0.00044890642882892
"Inpp5j",1064,1,1,0.00022499191912679,0.00022499191912679,0.000145890593052641,0.00022499191912679,4.4981879112119e-07
"Gal3st1",1065,1,1,0.0192265338024971,0.0192265338024971,0.0206095913127558,0.0156957440998935,0.0124143975730391
"Mtmr3",1066,1,1,-0.0766498212936921,-0.0766498212936921,0.0602558447174735,-0.0833268188567212,-0.00685108141492302
"Uqcr10",1067,1,1,0.0611534109866141,0.0611534109866141,0.0348177264492859,0.107311404237491,0.266532313762986
"Pgam2",1068,1,1,0.0425587845633532,0.0425587845633532,0.0359178103894413,0.0434438918844822,0.044487711866893
"Gck",1069,1,1,0.000251771501107115,0.000251771501107115,0.000962953309116213,0.000790123538742793,0.000759251235302695
"Ogdh",1070,1,1,-0.000868775169328595,-0.000868775169328595,-0.0141915663167436,0.108742232236533,0.0506538757518527
"Adcy1",1071,1,1,-0.0156665340765163,-0.0156665340765163,0.00163463224671509,-0.0274066752316359,-0.0160599790624844
"Upp1",1072,1,1,-0.259005440968393,-0.259005440968393,-0.187376693321449,-0.278702895680013,-0.367831118187649
"Ddc",1073,1,1,-0.00695450710117407,-0.00695450710117407,-0.0670210846028279,0.00734842967214455,0.000779797835687296
"Ugp2",1074,1,1,-0.147998855300187,-0.147998855300187,-0.00109006246236099,-0.140636510895894,-0.164954377348967
"Mdh1",1075,1,1,0.366368761472996,0.366368761472996,-0.0192209107784982,0.300810910226359,0.17894053222655
"B3gnt2",1076,1,1,-0.00722308353383287,-0.00722308353383287,-0.000618034716710909,-0.0116059849527882,-0.00579137758035414
"Acyp2",1077,1,1,0.0622505759870168,0.0622505759870168,-0.0111166160927995,0.0687445414141135,0.0624116347031318
"Chac2",1078,1,1,-0.113931385508533,-0.113931385508533,-0.0487141854853797,-0.10672790887426,-0.139399774611672
"Pank3",1079,1,1,0.165809895944936,0.165809895944936,0.0830481753572486,0.155106609374723,0.145812698635815
"Mat2b",1080,1,1,0.142834241675581,0.142834241675581,-0.0435135237513568,0.0988248460903524,0.106913654199847
"Mgat1",1081,1,1,-0.0510042626249614,-0.0510042626249614,-0.0326687175546549,-0.061058345036806,-0.088000078368175
"Gfpt2",1082,1,1,0.0127643946747479,0.0127643946747479,0.0159676861040422,0.0126181802996861,0.00998833387130599
"Ltc4s",1084,1,1,0.0705990564309943,0.0705990564309943,-0.00238625072490675,0.065329736424294,0.0531026958579339
"Phykpl",1085,1,1,-0.0969938740318944,-0.0969938740318944,-0.0291292035129488,-0.0299450476200249,-0.0655200982593143
"P4ha2",1087,1,1,-0.159544245548677,-0.159544245548677,-0.00939131916112712,-0.250701774694074,-0.2031074732424
"Acsl6",1088,1,1,0.0101588240737572,0.0101588240737572,-0.00968980343372646,0.0116381874840668,0.00532583237553897
"Gpx3",1089,1,1,0.201884167991134,0.201884167991134,0.171242161714931,0.208351063433634,0.202442013719627
"Galnt10",1090,1,1,0.0138864835900878,0.0138864835900878,0.0473628813585177,0.00923161296641051,0.0403571119488064
"4930438A08Rik",1091,1,1,-0.000449040192766495,-0.000449040192766495,0,-0.000326874332408111,-0.000499260717899044
"Guk1",1092,1,1,-0.11905468031373,-0.11905468031373,-0.0639354122661355,-0.0585779781311195,-0.202976638839941
"Nt5m",1093,1,1,-0.147945438398762,-0.147945438398762,-0.0250955580679848,-0.141719215720029,-0.161260896154807
"Pemt",1094,1,1,-0.0364765542509561,-0.0364765542509561,-0.00617940133208739,-0.0475803104909061,-0.0421917062109641
"Shmt1",1095,1,1,0.2468211756156,0.2468211756156,0.0171501250678474,0.258048301418018,0.244195889878097
"Aldh3a1",1096,1,1,-0.0892543815518027,-0.0892543815518027,-0.197054767888392,-0.0826199009419064,-0.105402583593007
"Aldh3a2",1097,1,1,-0.211419815750499,-0.211419815750499,-0.0666040671036478,-0.170415983737696,-0.175184940793685
"Pigl",1098,1,1,-0.0014595065521119,-0.0014595065521119,0.00190953413969969,0.002238561568041,0.00361338509359049
"Hs3st3b1",1099,1,1,0.0320911684507037,0.0320911684507037,0.0057487820873029,0.0385101769858141,0.0340105064872253
"Cox10",1100,1,1,0.0257881632348698,0.0257881632348698,-0.00946420846057727,0.0736146150867232,0.0955443655706378
"Hs3st3a1",1101,1,1,-0.000792866091193991,-0.000792866091193991,0.00106864270455909,-0.000135306797606078,0.00223703699365251
"Adprm",1102,1,1,-0.138458220040987,-0.138458220040987,-0.0504171914542209,-0.186745028422447,-0.154709008602096
"Pfas",1103,1,1,0.0625378478331522,0.0625378478331522,-0.0346227387081167,0.132970277472999,0.105356045291802
"Alox12b",1104,1,1,0.000262874183504032,0.000262874183504032,8.99496173790945e-05,0.000262874183504032,-0.000184242192129611
"Alox8",1105,1,1,-0.0126311689867325,-0.0126311689867325,0.000330450906812864,-0.00457428537831854,0.000909511656679489
"Gucy2e",1106,1,1,0.000172801985409391,0.000172801985409391,0.000197396503237792,0.000416298599228765,0.000197610847199496
"Sat2",1107,1,1,0.00971817245888864,0.00971817245888864,0.0113806101736163,0.0117045420686732,-0.000123820474370151
"Acadvl",1108,1,1,-0.113914172342774,-0.113914172342774,-0.0332836964886402,-0.160509974082057,-0.143270746655356
"Alox12",1109,1,1,0.00199007442871219,0.00199007442871219,-0.0008198743534153,0.00119458489339116,0.00192618340939322
"Alox15",1110,1,1,-0.000213759307160811,-0.000213759307160811,0,-0.000144109200514576,0
"Pld2",1111,1,1,-0.0544216170608101,-0.0544216170608101,-0.0295905752351716,-0.0582033561700818,-0.0733154747114059
"Aspa",1113,1,1,0.00784131786667569,0.00784131786667569,0.00299296096106346,0.00897282929891378,0.00756777307241584
"Pafah1b1",1114,1,1,0.0898861677226268,0.0898861677226268,-0.0414193601945216,-0.0753682229873562,-0.112485992302879
"Srr",1115,1,1,-0.0759235453255243,-0.0759235453255243,-0.0117188931935597,-0.0545688540826778,-0.0546484713028048
"Inpp5k",1116,1,1,-0.0668458992845578,-0.0668458992845578,-0.019021931173983,-0.082018884556018,-0.0618507637003108
"Aldoc",1117,1,1,-0.00102913354614809,-0.00102913354614809,-0.000160780222317921,0.000896497284479511,-0.00243756695034938
"Pigs",1118,1,1,-0.0888704269434665,-0.0888704269434665,-0.0309817227386912,-0.0561049651587134,-0.0786914084963387
"Nos2",1119,1,1,0.000461812659379353,0.000461812659379353,0.000461812659379353,0.000461812659379353,-4.22591283030735e-05
"Acaca",1120,1,1,0.131695725363336,0.131695725363336,0.104532601162403,0.198464251749091,0.166461380400702
"Dhrs11",1121,1,1,-0.0228911603535744,-0.0228911603535744,-0.0037469357524474,-0.0319642547794091,-0.0434638442849827
"Pigw",1122,1,1,0.00650294169153226,0.00650294169153226,0.0429618237383264,0.0195041604341829,0.027397012061555
"Gdpd1",1123,1,1,-0.297074297989375,-0.297074297989375,-0.0546787620224624,-0.273986718720572,-0.330077444827505
"Mtmr4",1124,1,1,0.0553816667431837,0.0553816667431837,-0.0165010627393172,0.0857494023513953,0.0117705393861094
"Mpo",1125,1,1,0.00258070800884777,0.00258070800884777,0.00230914835576923,0.00259402039455466,0.00260909486207407
"Dgke",1126,1,1,0.021412377748207,0.021412377748207,0.0152291678496816,0.0136090001423551,0.00944681395113546
"Cox11",1127,1,1,0.0586640532082797,0.0586640532082797,0.0174168221713515,0.0465035093753307,0.0373400781417279
"Nme2",1128,1,1,-0.164969651451774,-0.164969651451774,-0.0989022170647366,-0.116732052536217,-0.0156246096894379
"Nme1",1129,1,1,0.10048814711823,0.10048814711823,0.107177812582059,0.0397606654863667,0.0284076917513545
"Xylt2",1130,1,1,-0.0165405461030399,-0.0165405461030399,-0.0220261426463511,0.00766403380983971,-0.0125635758271479
"Phospho1",1131,1,1,-0.00032795147646401,-0.00032795147646401,-0.000192562139236547,-0.00101629231883344,-0.000418255552437437
"Atp5g1",1132,1,1,0.231754162762811,0.231754162762811,0.189580901991292,0.312780443274927,0.24994079019578
"Pnpo",1133,1,1,0.00599888297107198,0.00599888297107198,0.0343848020087449,0.0161956981840389,-0.0194707665797758
"Pip4k2b",1134,1,1,0.0859352822029177,0.0859352822029177,0.0198994279641621,0.129022603550641,0.0830288967984239
"Nt5c3b",1135,1,1,0.107986507717464,0.107986507717464,0.0376654925060139,0.08193675344225,0.0958011533610685
"Acly",1136,1,1,0.244308356130919,0.244308356130919,0.106095807120761,0.277088417027872,0.206098921585865
"Atp6v0a1",1137,1,1,-0.0771847134841486,-0.0771847134841486,0.0152925325353303,-0.0681107409128261,-0.0813427247425276
"Naglu",1138,1,1,-0.0728120230804088,-0.0728120230804088,-0.0224657089600079,-0.0786721635640262,-0.0785330562283704
"Hsd17b1",1139,1,1,-0.228810615923097,-0.228810615923097,-0.00875029910961451,-0.236037276922589,-0.146927413035184
"Coasy",1140,1,1,-0.177818119740365,-0.177818119740365,-0.0472718930986014,-0.180868806215084,-0.218996714355618
"Ezh1",1141,1,1,-0.0597702906352779,-0.0597702906352779,-0.00444399529153704,-0.0935546530828496,-0.0450621315233803
"Aoc2",1142,1,1,-0.00775972826474965,-0.00775972826474965,-0.0075321459354741,-0.0125671151905685,-0.00943235631998446
"Aoc3",1143,1,1,0.00099040941861458,0.00099040941861458,0.00282628562665361,0.00232454104043151,0.00144274396446734
"G6pc",1144,1,1,0,0,0,0,-0.000574010912724291
"Nags",1145,1,1,-0.00102105572563051,-0.00102105572563051,-0.000113153558362283,-0.00176031359465423,-0.000907099430900828
"G6pc3",1146,1,1,-0.121087026074224,-0.121087026074224,-0.143439805689425,-0.158637933868391,-0.152437478993773
"Plcd3",1147,1,1,-0.0522868398574847,-0.0522868398574847,-0.0266014950747408,-0.026056386719209,-0.0351045737897905
"Atp5h",1148,1,1,-0.133523515304663,-0.133523515304663,-0.0453077274704099,-0.2501293227686,-0.192926500230348
"Galk1",1150,1,1,0.111516851141672,0.111516851141672,0.0173440272551502,0.144610916710442,0.0712325319441272
"Acox1",1151,1,1,-0.0766970853520414,-0.0766970853520414,0.0429277802217342,-0.0812813324456748,-0.0544395007441439
"Sphk1",1152,1,1,0.00738851523376154,0.00738851523376154,0.0472643506945296,-0.0260187253378005,0.00967636256946386
"Aanat",1153,1,1,-0.000615656946613656,-0.000615656946613656,-0.000285742372543486,-0.000991269239288747,-0.000293154208175271
"St6galnac1",1154,1,1,-8.94499739768004e-05,-8.94499739768004e-05,0.000122297636017829,0.000122297636017829,0.000122297636017829
"Mgat5b",1155,1,1,-0.000698188149609727,-0.000698188149609727,0.000319831575189028,0.000856148085385367,0.000430208930856149
"Afmid",1157,1,1,-0.00443506948272926,-0.00443506948272926,-0.00467013920259585,-0.00471775222277946,-0.00158762737101392
"Tha1",1158,1,1,-0.0113562430167935,-0.0113562430167935,0.00403984627139696,-0.00663312081127423,-0.0153096655389635
"Pgs1",1159,1,1,-0.0252453330571216,-0.0252453330571216,-0.054229841717345,-0.098905383527625,-0.0680169384016431
"Cant1",1160,1,1,-0.0677986729177358,-0.0677986729177358,-0.0293947086132437,-0.06156495318812,-0.0850490119519062
"Engase",1161,1,1,0.00316759664815076,0.00316759664815076,0.00844296653085396,0.00948810510555363,0.00849352971738166
"Sgsh",1163,1,1,-0.0219957231714048,-0.0219957231714048,-0.00622660312744675,-0.0170170793254668,-0.0203635388820687
"Pde6g",1164,1,1,-0.00275836975466808,-0.00275836975466808,1.18992807281999e-05,-0.00170840574329471,-0.0015353034464832
"Pcyt2",1165,1,1,0.191452976048826,0.191452976048826,0.184371569334688,0.191963628179434,0.154998364804605
"Sirt7",1166,1,1,-0.151287592908458,-0.151287592908458,-0.0190399719251937,-0.132428084605206,-0.187266911652729
"Pycr1",1167,1,1,-0.317782916466931,-0.317782916466931,-0.0734977816978492,-0.299227909141174,-0.266950290280299
"Dcxr",1168,1,1,-0.00400754045724308,-0.00400754045724308,0.0417061429075801,0.0076463196092332,0.012234548208761
"Cbr2",1169,1,1,0.000597326710248511,0.000597326710248511,8.7662459454975e-05,-0.000662571509511614,-0.000621040465554664
"Rfng",1170,1,1,0.00220981189434757,0.00220981189434757,0.00334251950800563,0.0187797017373853,-0.00174207300761464
"Hexdc",1172,1,1,-0.00834154297440089,-0.00834154297440089,-0.00791188719652898,-0.0117386269256714,-0.00841487192475032
"Akr1c18",1173,1,1,-0.00018041399501273,-0.00018041399501273,0.0010894347342867,-0.0013344181044093,-0.00159563830020743
"Pfkp",1174,1,1,-0.0454616529906257,-0.0454616529906257,0.0439294357669198,-0.169370654583398,-0.0922312117148971
"Idi2",1175,1,1,0.000337902307375741,0.000337902307375741,6.07374243180677e-05,0.000239948724367802,-0.000206009316544957
"Mtr",1176,1,1,-0.0324192264602376,-0.0324192264602376,-0.0288043365921587,-0.00159857710388334,-0.0121235628290512
"B3galnt2",1177,1,1,-0.237399517133813,-0.237399517133813,0.0613387533229397,-0.201732846042968,-0.15132833866027
"Ggps1",1178,1,1,-0.0155416670490505,-0.0155416670490505,0.0720114814730126,-0.0652059738829149,-0.0258251653854958
"Gpx5",1179,1,1,-0.000223309058705939,-0.000223309058705939,-0.000193554990415301,0,0
"Cmah",1180,1,1,-0.00166803117240455,-0.00166803117240455,0.000139429190264729,0.000857072279796768,0.00286856171126415
"Aldh5a1",1181,1,1,-0.0737644121479096,-0.0737644121479096,-0.079003671590192,-0.0615255995470783,-0.0866576153230426
"Gpld1",1182,1,1,-0.00353592950531906,-0.00353592950531906,-0.00491619752909242,-0.00403904601018885,-0.00687395342632821
"Mboat1",1183,1,1,0.0394486878693994,0.0394486878693994,-0.173433179578877,0.0530668293429151,0.0277577854580109
"Gmds",1185,1,1,0.0503703944361468,0.0503703944361468,0.0275963717500297,0.0267684743103565,0.0161835074240448
"Eci3",1186,1,1,0.000935121376651919,0.000935121376651919,-8.6225007239699e-06,0.0017238736224351,0.000719043668255162
"Eci2",1187,1,1,-0.17113475242718,-0.17113475242718,-0.0793262375527806,-0.163886595137193,-0.170400677002697
"Gcnt2",1188,1,1,0.0901291146003182,0.0901291146003182,-0.0697587556300032,0.0713022259297927,0.0292280611243987
"Elovl2",1189,1,1,0.00482539661432816,0.00482539661432816,0.00206410045692084,0.00399823995220934,0.00464104378363675
"Sirt5",1190,1,1,-0.0404803447928607,-0.0404803447928607,-0.0181878325788049,-0.0469596607299846,-0.087727093600991
"Gmpr",1191,1,1,-0.0155350955662615,-0.0155350955662615,-0.00208789073201328,0.0019783384385262,-0.0311257253424296
"Tpmt",1192,1,1,-0.0804743392206289,-0.0804743392206289,-0.0817508531215164,-0.0905886261888856,-0.101686895318122
"Ippk",1193,1,1,0.0337048311025757,0.0337048311025757,0.0234019204689555,0.0331492364310844,0.0185040062313763
"Auh",1194,1,1,-0.00920591739647186,-0.00920591739647186,0.0162579629314038,-0.0205372370286931,-0.0148591381766748
"Sptlc1",1195,1,1,0.0139948288404688,0.0139948288404688,0.010514257557375,-0.00117281694482518,0.00984051626798682
"Hk3",1196,1,1,0.00052633507980197,0.00052633507980197,0.000339608116376669,0.00052633507980197,7.70462736923683e-05
"Nsd1",1197,1,1,0.122843774854387,0.122843774854387,0.00189326157165559,0.242854955817673,0.108932781957881
"B4galt7",1198,1,1,-0.174595284986151,-0.174595284986151,-0.0320087159689941,-0.291535843961571,-0.211342129327305
"Pcbd2",1199,1,1,-0.344801357740895,-0.344801357740895,-0.220284193183051,-0.295155155776521,-0.342634410713822
"Idnk",1200,1,1,-0.204050082070801,-0.204050082070801,-0.0472012569137605,-0.179583274948305,-0.237042850501596
"Fbp2",1201,1,1,0.00147375747187357,0.00147375747187357,0.000955932947178267,0.00112890091250261,0.00121235730023907
"Fbp1",1202,1,1,0.00264653764577971,0.00264653764577971,0.00225806395330458,0.00264653764577971,0.00201656758581279
"Uqcrb",1203,1,1,0.103518874545439,0.103518874545439,0.0410713168719452,-0.0168634399329846,0.109284447456833
"Ptdss1",1204,1,1,0.0385763408457869,0.0385763408457869,0.0331567125753168,0.0420214273666269,0.0258204235930025
"Adcy2",1205,1,1,0.00196738689098135,0.00196738689098135,0.0141524106201846,0.00414886404065145,0.00424196664473454
"Srd5a1",1206,1,1,0.0458656266415435,0.0458656266415435,-0.0105194383828873,0.0464877954670948,0.0190834611791026
"Ndufs6",1207,1,1,-0.00574618497908563,-0.00574618497908563,-0.00494281297579136,-0.00302665631330346,0.0683848238746809
"Lpcat1",1208,1,1,0.24977576700768,0.24977576700768,0.0551384282023584,0.251093214357507,0.212900717498839
"Sdha",1209,1,1,0.292025625303125,0.292025625303125,0.204532913806162,0.270855809065199,0.273985006445617
"Cox7c",1210,1,1,0.0150018666548979,0.0150018666548979,0.0728834080713652,0.0302007992875755,0.216174939480716
"Acot12",1211,1,1,0.000581455533284392,0.000581455533284392,-0.000134274314576864,-7.38365383357374e-05,0.000847510427968362
"Ckmt2",1212,1,1,-0.00209885568425306,-0.00209885568425306,-0.000197626842492025,-0.00150094996071566,-0.00140525112448287
"Bhmt",1214,1,1,0.000122718350841922,0.000122718350841922,0.000555249507152071,0.00161545924117675,0.000978106991170645
"Dmgdh",1215,1,1,0.000237651976786064,0.000237651976786064,0.000237651976786064,0.000237651976786064,0.000237651976786064
"Arsb",1216,1,1,-0.0431953902053024,-0.0431953902053024,-0.03231876681006,-0.0375619182156536,-0.0391700186555512
"Pde8b",1217,1,1,0.00238358968690364,0.00238358968690364,0.00314719700824227,0.00240414471733232,0.00231068840605684
"Gcnt4",1219,1,1,0.000281062611890398,0.000281062611890398,-0.00324073053047068,0.00853060059334541,0.0120148593522178
"Hexb",1220,1,1,-0.25836025577212,-0.25836025577212,-0.0789759084244624,-0.31878101778261,-0.283968713625096
"Mccc2",1221,1,1,-0.0288629976429692,-0.0288629976429692,-0.0132661580321665,-0.0188416511743637,-0.0288889777678475
"Ak6",1222,1,1,0.410127494028815,0.410127494028815,-0.0614253002605296,0.322881699758615,0.362414593045348
"Elovl7",1223,1,1,-0.0451798596733953,-0.0451798596733953,-0.0230610658278467,-0.0574704562780597,-0.0595800463893098
"Pde4d",1224,1,1,-0.112493892684226,-0.112493892684226,0.148350006113749,-0.149530025917085,-0.0086804059713701
"Plpp1",1225,1,1,-0.261210132025329,-0.261210132025329,-0.269289879202108,-0.235551855132585,-0.198211843352918
"Ndufs4",1227,1,1,0.0514669672757262,0.0514669672757262,0.120521210523083,-0.0404858967949786,0.00835649181699161
"Mocs2",1228,1,1,-0.27192838393543,-0.27192838393543,0.120836527151591,-0.246058891665303,-0.17554039148462
"Nnt",1229,1,1,0.00588726441675595,0.00588726441675595,0.00353551227874996,0.00842106166929022,0.00498093652677024
"Dnmt3a",1230,1,1,0.0615815684101909,0.0615815684101909,0.0278109296082037,0.0705890045926636,0.041553257784084
"Adcy3",1231,1,1,0.034608078629335,0.034608078629335,-0.0193816107810693,0.0395580067832769,0.0132758350627989
"Nt5c1b",1232,1,1,0.000294834619548723,0.000294834619548723,0.000294834619548723,0.000294834619548723,5.95501116672501e-05
"Lpin1",1233,1,1,0.0189510276627837,0.0189510276627837,0.0181445102295411,0.0189946855261198,0.0264760696394891
"Atp6v1c2",1234,1,1,-0.000262384032276426,-0.000262384032276426,-0.00135830425567173,-0.000413710810633814,-0.000398837858805241
"Mboat2",1236,1,1,0.0502463180465893,0.0502463180465893,-0.0396103766329749,0.0452652677407893,0.0313708546458999
"Cmpk2",1237,1,1,-0.000228004934520154,-0.000228004934520154,-0.00688682099659169,0.00143302414154558,-0.00428700022300363
"Allc",1238,1,1,0,0,-0.000208380066429425,-0.000591409560774683,-0.000371317719879312
"Adi1",1239,1,1,-0.318404921370315,-0.318404921370315,-0.187263224784316,-0.262123372563202,-0.234868932261428
"Acp1",1240,1,1,0.311325732091451,0.311325732091451,-0.0431852026190245,0.320783209210595,0.276982439814534
"Dld",1241,1,1,-0.139668049094638,-0.139668049094638,-0.0432496222390473,-0.213552024558972,-0.203501502326398
"Pik3cg",1242,1,1,0.000187597583262226,0.000187597583262226,-7.37008565075843e-05,-0.000110795862166278,0.000187597583262226
"Nampt",1243,1,1,-0.187988407760294,-0.187988407760294,0.0745298767434843,-0.167556356277307,-0.166880733737013
"Dgkb",1244,1,1,0,0,-0.0001867269634253,0,0
"Prps1l3",1245,1,1,0.0277028904244641,0.0277028904244641,-0.0269091711317006,0.00529629354892158,0.0158207836917041
"Mgat2",1246,1,1,0.185361613329442,0.185361613329442,-0.0386961324894184,0.272730874771221,-0.0778357643748064
"L2hgdh",1247,1,1,0.019621220468523,0.019621220468523,-0.00261416567211109,0.0315671836941946,-0.00506540539206513
"Pygl",1248,1,1,0.000386179276074656,0.000386179276074656,0.000690634503356793,0.00171865866029832,0.00159587912801672
"L3hypdh",1249,1,1,-0.0541867876531105,-0.0541867876531105,-0.112237805432219,-0.0479511543612528,-0.109282525264578
"Sgpp1",1250,1,1,-0.118896944558479,-0.118896944558479,-0.103771868161617,-0.0755491574408944,-0.100940130837619
"Fntb",1252,1,1,0.0163183291570496,0.0163183291570496,-0.00684122245136717,0.017029559220253,0.0115292536608559
"Gpx2",1253,1,1,0.000527114965424544,0.000527114965424544,0.000527114965424544,0.000527114965424544,0.000527114965424544
"Fut8",1254,1,1,-0.140326334906879,-0.140326334906879,-0.206942136138886,-0.131396425504732,-0.118564252577899
"Gphn",1255,1,1,-0.00409618268552725,-0.00409618268552725,0.00519769610367232,-0.0390473850843379,-0.0231262861989208
"Pigh",1257,1,1,-0.0307363224375498,-0.0307363224375498,0.0127507960414365,-0.00780231421268722,-0.015941116845493
"Arg2",1258,1,1,0.000592122390080255,0.000592122390080255,0.000456722741695254,-0.000867063458829089,-0.00146302036054837
"Rdh11",1259,1,1,0.0125568070894635,0.0125568070894635,0.0119716258703448,0.0107665596904883,-0.00348888499432159
"Rdh12",1260,1,1,0.00343814822374423,0.00343814822374423,0.00257670914338252,0.00325070088624494,0.0042421368382951
"Galnt16",1261,1,1,0.000182896231607625,0.000182896231607625,-0.00134907151142261,3.54626175651282e-05,0.00047518170266309
"Acot1",1263,1,1,-0.221806699993451,-0.221806699993451,-0.199408081208709,-0.249665354982472,-0.288759435988817
"Acot4",1264,1,1,-0.0754060792527512,-0.0754060792527512,-0.0399003944850383,-0.0711289250186081,-0.093651800366911
"Acot3",1265,1,1,-0.00497276949926575,-0.00497276949926575,-0.00447182522254783,-0.00508572500240457,-0.00555384479529583
"Acot5",1266,1,1,0,0,0,-0.000160890707241446,-0.000442240941598955
"Coq6",1267,1,1,0.0726091226528792,0.0726091226528792,0.0514481125623126,0.0431395092263103,0.0548360648483082
"Entpd5",1268,1,1,-0.0302213109845273,-0.0302213109845273,-0.0224705249205752,-0.0223168870020367,-0.0240206870222139
"Aldh6a1",1269,1,1,-0.0432953313205312,-0.0432953313205312,-0.0117098729493265,-0.0417089822688401,-0.0370579668914211
"Dlst",1270,1,1,0.263873547016165,0.263873547016165,0.0744924043203685,0.337024024065377,0.293769556750717
"Acyp1",1271,1,1,-0.225508167179909,-0.225508167179909,-0.0281626444276949,-0.221497751925732,-0.268059460860879
"Pomt2",1272,1,1,0.00664799026117852,0.00664799026117852,0.0305990969366758,0.0207763352896776,0.0014811225390666
"Gstz1",1273,1,1,-0.197547241266094,-0.197547241266094,-0.0495511674401687,-0.177496376593968,-0.179976402038331
"Sptlc2",1274,1,1,0.0320209281761656,0.0320209281761656,0.0663238252710385,-0.0394434914420003,-0.034325446355042
"Galc",1275,1,1,-0.0401761921710213,-0.0401761921710213,-0.00861624184256646,-0.0315397528017048,-0.0351528269888385
"Dglucy",1276,1,1,0.14815094098305,0.14815094098305,0.076618793497965,0.168571319785412,0.153007663795316
"Itpk1",1277,1,1,-0.0498325870345647,-0.0498325870345647,-0.0466312595483032,-0.0588442976260099,-0.0527625142552426
"Cox8c",1278,1,1,0,0,-0.00040322541571741,0,-0.000284423166891881
"Ak7",1279,1,1,0.000544721897339298,0.000544721897339298,-0.000156539905342614,-0.00087137151240355,-0.000143600421087527
"Cyp46a1",1280,1,1,0.000613838771713655,0.000613838771713655,0.00192702487777578,0.000356350502830549,0.000751041719592071
"Degs2",1281,1,1,-5.32534119058667e-05,-5.32534119058667e-05,0.00315129870485491,0.00129738066588833,0.00174753944552144
"Ckb",1282,1,1,0.151103125465913,0.151103125465913,-0.228280254873814,0.0357880449243591,-0.0419503344630735
"Adssl1",1283,1,1,0.00988581039348865,0.00988581039348865,0.0153677533550512,0.0104804450732588,-0.00223257971845678
"Pld4",1284,1,1,-0.00134059664890694,-0.00134059664890694,-5.1585500280216e-05,-0.000831214953697624,0.000859434753686635
"Nadk2",1286,1,1,0.00810287825601874,0.00810287825601874,-0.0099068105134229,0.0189774186260539,0.0206665788252349
"Amacr",1287,1,1,-0.0200871360647962,-0.0200871360647962,-0.270300289154914,-0.00833505451778987,-0.0417647667118821
"Cox6c",1288,1,1,-0.155417068983695,-0.155417068983695,-0.0268746378595397,-0.179579693890409,0.0233541182496069
"Rrm2b",1289,1,1,-0.0171313177095823,-0.0171313177095823,0.0402342425201779,-0.0221853484925673,-0.0242448010043064
"Atp6v1c1",1290,1,1,-0.302537419809304,-0.302537419809304,0.0384841422208696,-0.438911721708514,-0.354764553549766
"Dpys",1291,1,1,-0.0118683924499236,-0.0118683924499236,-0.0143596092835584,-0.0299089583916685,-0.0303523943163585
